lesion_id,image_id,num_images
HAM_0001179,['ISIC_0029928'],1
HAM_0001180,['ISIC_0029303'],1
HAM_0001181,['ISIC_0030409'],1
HAM_0001182,['ISIC_0029361'],1
HAM_0001184,['ISIC_0028330'],1
HAM_0001185,['ISIC_0029063'],1
HAM_0001186,['ISIC_0033391'],1
HAM_0001187,['ISIC_0027914'],1
HAM_0001188,['ISIC_0032162'],1
HAM_0001189,['ISIC_0029777'],1
HAM_0001191,['ISIC_0028452'],1
HAM_0001193,['ISIC_0029125'],1
HAM_0001194,['ISIC_0028991'],1
HAM_0001195,['ISIC_0031161'],1
HAM_0001196,['ISIC_0028088'],1
HAM_0001197,['ISIC_0031420'],1
HAM_0001198,['ISIC_0025441'],1
HAM_0001199,['ISIC_0025802'],1
HAM_0001200,['ISIC_0025716'],1
HAM_0001201,['ISIC_0024691'],1
HAM_0001204,['ISIC_0030185'],1
HAM_0001205,['ISIC_0025034'],1
HAM_0001206,['ISIC_0031320'],1
HAM_0001207,['ISIC_0032436'],1
HAM_0001208,['ISIC_0026047'],1
HAM_0001209,['ISIC_0033064'],1
HAM_0001210,['ISIC_0025841'],1
HAM_0001211,['ISIC_0033781'],1
HAM_0001212,['ISIC_0024846'],1
HAM_0001213,['ISIC_0026731'],1
HAM_0001214,['ISIC_0025439'],1
HAM_0001216,['ISIC_0026499'],1
HAM_0001219,['ISIC_0028335'],1
HAM_0001222,['ISIC_0029916'],1
HAM_0001223,['ISIC_0030789'],1
HAM_0001224,['ISIC_0030777'],1
HAM_0001225,['ISIC_0025977'],1
HAM_0001226,['ISIC_0030636'],1
HAM_0001227,['ISIC_0032210'],1
HAM_0001228,['ISIC_0031717'],1
HAM_0001229,['ISIC_0032401'],1
HAM_0001230,['ISIC_0025295'],1
HAM_0001231,['ISIC_0025878'],1
HAM_0001232,['ISIC_0026614'],1
HAM_0001233,['ISIC_0029110'],1
HAM_0001234,['ISIC_0031940'],1
HAM_0001235,['ISIC_0024530'],1
HAM_0001236,['ISIC_0030615'],1
HAM_0001237,['ISIC_0029680'],1
HAM_0001238,['ISIC_0032409'],1
HAM_0001239,['ISIC_0031640'],1
HAM_0001240,['ISIC_0026871'],1
HAM_0001241,['ISIC_0031461'],1
HAM_0001242,['ISIC_0025988'],1
HAM_0001244,['ISIC_0030530'],1
HAM_0001247,['ISIC_0024557'],1
HAM_0001249,['ISIC_0033817'],1
HAM_0001251,['ISIC_0026972'],1
HAM_0001252,['ISIC_0026284'],1
HAM_0001253,['ISIC_0025704'],1
HAM_0001254,['ISIC_0030987'],1
HAM_0001255,['ISIC_0030948'],1
HAM_0001256,['ISIC_0025997'],1
HAM_0001257,['ISIC_0024614'],1
HAM_0001258,['ISIC_0025331'],1
HAM_0001259,['ISIC_0028252'],1
HAM_0001260,['ISIC_0024421'],1
HAM_0001261,['ISIC_0025332'],1
HAM_0001262,['ISIC_0026677'],1
HAM_0001263,['ISIC_0031463'],1
HAM_0001266,['ISIC_0029909'],1
HAM_0001267,['ISIC_0030454'],1
HAM_0001268,['ISIC_0025535'],1
HAM_0001269,['ISIC_0027582'],1
HAM_0001270,['ISIC_0031935'],1
HAM_0001271,['ISIC_0030949'],1
HAM_0001273,['ISIC_0027806'],1
HAM_0001274,['ISIC_0032462'],1
HAM_0001275,['ISIC_0025495'],1
HAM_0001276,['ISIC_0031948'],1
HAM_0001277,['ISIC_0031927'],1
HAM_0001278,['ISIC_0024527'],1
HAM_0001281,['ISIC_0027048'],1
HAM_0001282,['ISIC_0028269'],1
HAM_0001283,['ISIC_0026845'],1
HAM_0001285,['ISIC_0031553'],1
HAM_0001286,['ISIC_0031846'],1
HAM_0001287,['ISIC_0024535'],1
HAM_0001288,['ISIC_0029757'],1
HAM_0001289,['ISIC_0026725'],1
HAM_0001290,['ISIC_0032263'],1
HAM_0001291,['ISIC_0024613'],1
HAM_0001293,['ISIC_0030062'],1
HAM_0001295,['ISIC_0024703'],1
HAM_0001296,['ISIC_0028316'],1
HAM_0001298,['ISIC_0024731'],1
HAM_0001300,['ISIC_0029497'],1
HAM_0001301,['ISIC_0032307'],1
HAM_0001302,['ISIC_0032206'],1
HAM_0001303,['ISIC_0028753'],1
HAM_0001304,['ISIC_0028328'],1
HAM_0001305,['ISIC_0030887'],1
HAM_0001307,['ISIC_0025041'],1
HAM_0001308,['ISIC_0025740'],1
HAM_0001310,['ISIC_0027820'],1
HAM_0001311,['ISIC_0031544'],1
HAM_0001313,['ISIC_0025562'],1
HAM_0001314,['ISIC_0029675'],1
HAM_0001315,['ISIC_0031628'],1
HAM_0001316,['ISIC_0031660'],1
HAM_0001317,['ISIC_0027995'],1
HAM_0001320,['ISIC_0028638'],1
HAM_0001322,['ISIC_0028962'],1
HAM_0001323,['ISIC_0032087'],1
HAM_0001324,['ISIC_0028435'],1
HAM_0001325,['ISIC_0030522'],1
HAM_0001327,['ISIC_0032489'],1
HAM_0001328,['ISIC_0028442'],1
HAM_0001330,['ISIC_0026818'],1
HAM_0001332,['ISIC_0026953'],1
HAM_0001333,['ISIC_0028948'],1
HAM_0001335,['ISIC_0026555'],1
HAM_0001336,['ISIC_0028935'],1
HAM_0001337,['ISIC_0032455'],1
HAM_0001338,['ISIC_0028428'],1
HAM_0001339,['ISIC_0026201'],1
HAM_0001340,['ISIC_0025290'],1
HAM_0001341,['ISIC_0025191'],1
HAM_0001345,['ISIC_0028407'],1
HAM_0001346,['ISIC_0026928'],1
HAM_0001347,['ISIC_0025181'],1
HAM_0001348,['ISIC_0028259'],1
HAM_0001350,['ISIC_0030221'],1
HAM_0001351,['ISIC_0031684'],1
HAM_0001352,['ISIC_0029896'],1
HAM_0001354,['ISIC_0033321'],1
HAM_0001355,['ISIC_0028711'],1
HAM_0001357,['ISIC_0027145'],1
HAM_0001360,['ISIC_0029965'],1
HAM_0001362,['ISIC_0025838'],1
HAM_0001363,['ISIC_0026900'],1
HAM_0001364,['ISIC_0029510'],1
HAM_0001365,['ISIC_0026307'],1
HAM_0001366,['ISIC_0032814'],1
HAM_0001367,['ISIC_0029239'],1
HAM_0001368,['ISIC_0029445'],1
HAM_0001369,['ISIC_0026957'],1
HAM_0001370,['ISIC_0030257'],1
HAM_0001371,['ISIC_0029322'],1
HAM_0001372,['ISIC_0031103'],1
HAM_0001373,['ISIC_0029999'],1
HAM_0001374,['ISIC_0029946'],1
HAM_0001375,['ISIC_0026238'],1
HAM_0001376,['ISIC_0031437'],1
HAM_0001377,['ISIC_0030054'],1
HAM_0001378,['ISIC_0025313'],1
HAM_0001379,['ISIC_0030618'],1
HAM_0001380,['ISIC_0031568'],1
HAM_0001382,['ISIC_0028922'],1
HAM_0001383,['ISIC_0027700'],1
HAM_0001386,['ISIC_0027668'],1
HAM_0001387,['ISIC_0024879'],1
HAM_0001388,['ISIC_0032225'],1
HAM_0001389,['ISIC_0026775'],1
HAM_0001391,['ISIC_0024584'],1
HAM_0001392,['ISIC_0030411'],1
HAM_0001394,['ISIC_0031864'],1
HAM_0001395,['ISIC_0031818'],1
HAM_0001396,['ISIC_0025276'],1
HAM_0001397,['ISIC_0026796'],1
HAM_0001398,['ISIC_0027934'],1
HAM_0001399,['ISIC_0030207'],1
HAM_0001401,['ISIC_0031729'],1
HAM_0001402,['ISIC_0031558'],1
HAM_0001403,['ISIC_0025852'],1
HAM_0001404,['ISIC_0028533'],1
HAM_0001407,['ISIC_0025931'],1
HAM_0001408,['ISIC_0031004'],1
HAM_0001409,['ISIC_0026188'],1
HAM_0001411,['ISIC_0027869'],1
HAM_0001413,['ISIC_0032104'],1
HAM_0001414,['ISIC_0024473'],1
HAM_0001416,['ISIC_0025427'],1
HAM_0001418,['ISIC_0025062'],1
HAM_0001419,['ISIC_0024892'],1
HAM_0001420,['ISIC_0025544'],1
HAM_0001421,['ISIC_0027586'],1
HAM_0001422,['ISIC_0029414'],1
HAM_0001423,['ISIC_0025454'],1
HAM_0001425,['ISIC_0029701'],1
HAM_0001426,['ISIC_0029154'],1
HAM_0001427,['ISIC_0032163'],1
HAM_0001428,['ISIC_0026268'],1
HAM_0001429,['ISIC_0027875'],1
HAM_0001430,['ISIC_0031088'],1
HAM_0001431,['ISIC_0028142'],1
HAM_0001432,['ISIC_0024393'],1
HAM_0001433,['ISIC_0033735'],1
HAM_0001435,['ISIC_0028970'],1
HAM_0001436,['ISIC_0029128'],1
HAM_0001438,['ISIC_0030490'],1
HAM_0001439,['ISIC_0024442'],1
HAM_0001440,['ISIC_0027704'],1
HAM_0001441,['ISIC_0024660'],1
HAM_0001442,['ISIC_0034053'],1
HAM_0001443,['ISIC_0025804'],1
HAM_0001445,['ISIC_0029433'],1
HAM_0001446,['ISIC_0026754'],1
HAM_0001447,['ISIC_0027247'],1
HAM_0001448,['ISIC_0029496'],1
HAM_0001449,['ISIC_0028967'],1
HAM_0001450,['ISIC_0030771'],1
HAM_0001451,['ISIC_0029960'],1
HAM_0001452,['ISIC_0026402'],1
HAM_0001453,['ISIC_0030991'],1
HAM_0001457,['ISIC_0029856'],1
HAM_0001458,['ISIC_0032136'],1
HAM_0001459,['ISIC_0030529'],1
HAM_0001460,['ISIC_0025637'],1
HAM_0001461,['ISIC_0028440'],1
HAM_0001462,['ISIC_0026748'],1
HAM_0001463,['ISIC_0028040'],1
HAM_0001464,['ISIC_0028319'],1
HAM_0001467,['ISIC_0032501'],1
HAM_0001468,['ISIC_0024469'],1
HAM_0001470,['ISIC_0030361'],1
HAM_0001471,['ISIC_0031843'],1
HAM_0001472,['ISIC_0024334'],1
HAM_0001473,['ISIC_0029022'],1
HAM_0001474,['ISIC_0026765'],1
HAM_0001475,['ISIC_0024446'],1
HAM_0001476,['ISIC_0025343'],1
HAM_0001477,['ISIC_0024308'],1
HAM_0001478,['ISIC_0031689'],1
HAM_0001481,['ISIC_0028363'],1
HAM_0001482,['ISIC_0027691'],1
HAM_0001483,['ISIC_0030752'],1
HAM_0001485,['ISIC_0029853'],1
HAM_0001486,['ISIC_0029384'],1
HAM_0001487,['ISIC_0031601'],1
HAM_0001489,['ISIC_0031765'],1
HAM_0001490,['ISIC_0033176'],1
HAM_0001491,['ISIC_0027396'],1
HAM_0001492,['ISIC_0025305'],1
HAM_0001493,['ISIC_0032373'],1
HAM_0001494,['ISIC_0026621'],1
HAM_0001495,['ISIC_0024913'],1
HAM_0001496,['ISIC_0028000'],1
HAM_0001499,['ISIC_0031929'],1
HAM_0001500,['ISIC_0025527'],1
HAM_0001501,['ISIC_0024397'],1
HAM_0001502,['ISIC_0027482'],1
HAM_0001503,['ISIC_0025940'],1
HAM_0001504,['ISIC_0025274'],1
HAM_0001505,['ISIC_0024511'],1
HAM_0001508,['ISIC_0029298'],1
HAM_0001510,['ISIC_0028100'],1
HAM_0001513,['ISIC_0032491'],1
HAM_0001514,['ISIC_0024659'],1
HAM_0001515,['ISIC_0028842'],1
HAM_0001516,['ISIC_0027830'],1
HAM_0001517,['ISIC_0028825'],1
HAM_0001518,['ISIC_0028914'],1
HAM_0001519,['ISIC_0031661'],1
HAM_0001520,['ISIC_0027294'],1
HAM_0001521,['ISIC_0031860'],1
HAM_0001522,['ISIC_0025084'],1
HAM_0001523,['ISIC_0028523'],1
HAM_0001524,['ISIC_0032915'],1
HAM_0001526,['ISIC_0027795'],1
HAM_0001527,['ISIC_0026767'],1
HAM_0001530,['ISIC_0030013'],1
HAM_0001532,['ISIC_0027204'],1
HAM_0001533,['ISIC_0028244'],1
HAM_0001534,['ISIC_0024365'],1
HAM_0001535,['ISIC_0026653'],1
HAM_0001537,['ISIC_0026467'],1
HAM_0001538,['ISIC_0024322'],1
HAM_0001539,['ISIC_0026444'],1
HAM_0001540,['ISIC_0028299'],1
HAM_0001542,['ISIC_0026874'],1
HAM_0001543,['ISIC_0029639'],1
HAM_0001544,['ISIC_0030875'],1
HAM_0001545,['ISIC_0030278'],1
HAM_0001546,['ISIC_0027584'],1
HAM_0001548,['ISIC_0032254'],1
HAM_0001549,['ISIC_0026723'],1
HAM_0001550,['ISIC_0026020'],1
HAM_0001551,['ISIC_0027420'],1
HAM_0001553,['ISIC_0025966'],1
HAM_0001554,['ISIC_0030836'],1
HAM_0001555,['ISIC_0027236'],1
HAM_0001556,['ISIC_0031865'],1
HAM_0001557,['ISIC_0029939'],1
HAM_0001558,['ISIC_0025007'],1
HAM_0001559,['ISIC_0029968'],1
HAM_0001560,['ISIC_0026181'],1
HAM_0001561,['ISIC_0032740'],1
HAM_0001563,['ISIC_0028633'],1
HAM_0001564,['ISIC_0027913'],1
HAM_0001568,['ISIC_0030614'],1
HAM_0001569,['ISIC_0030994'],1
HAM_0001571,['ISIC_0029156'],1
HAM_0001572,['ISIC_0028933'],1
HAM_0001574,['ISIC_0031859'],1
HAM_0001576,['ISIC_0033705'],1
HAM_0001577,['ISIC_0029818'],1
HAM_0001578,['ISIC_0031003'],1
HAM_0001579,['ISIC_0025636'],1
HAM_0001580,['ISIC_0024378'],1
HAM_0001581,['ISIC_0027288'],1
HAM_0001582,['ISIC_0031771'],1
HAM_0001583,['ISIC_0025280'],1
HAM_0001584,['ISIC_0029004'],1
HAM_0001585,['ISIC_0028697'],1
HAM_0001586,['ISIC_0030256'],1
HAM_0001587,['ISIC_0024828'],1
HAM_0001588,['ISIC_0031956'],1
HAM_0001589,['ISIC_0030067'],1
HAM_0001590,['ISIC_0025722'],1
HAM_0001591,['ISIC_0032231'],1
HAM_0001592,['ISIC_0030686'],1
HAM_0001593,['ISIC_0028941'],1
HAM_0001594,['ISIC_0025311'],1
HAM_0001595,['ISIC_0032127'],1
HAM_0001599,['ISIC_0026066'],1
HAM_0001602,['ISIC_0032458'],1
HAM_0001603,['ISIC_0031016'],1
HAM_0001606,['ISIC_0024901'],1
HAM_0001607,['ISIC_0028508'],1
HAM_0001611,['ISIC_0031032'],1
HAM_0001612,['ISIC_0025618'],1
HAM_0001614,['ISIC_0027591'],1
HAM_0001617,['ISIC_0027091'],1
HAM_0001618,['ISIC_0030659'],1
HAM_0001619,['ISIC_0033065'],1
HAM_0001620,['ISIC_0025466'],1
HAM_0001621,['ISIC_0030297'],1
HAM_0001622,['ISIC_0032360'],1
HAM_0001624,['ISIC_0032277'],1
HAM_0001625,['ISIC_0028224'],1
HAM_0001626,['ISIC_0029124'],1
HAM_0001627,['ISIC_0032153'],1
HAM_0001628,['ISIC_0024810'],1
HAM_0001629,['ISIC_0032317'],1
HAM_0001630,['ISIC_0028297'],1
HAM_0001631,['ISIC_0025390'],1
HAM_0001632,['ISIC_0029132'],1
HAM_0001634,['ISIC_0025792'],1
HAM_0001635,['ISIC_0028240'],1
HAM_0001636,['ISIC_0030866'],1
HAM_0001637,['ISIC_0031521'],1
HAM_0001638,['ISIC_0031006'],1
HAM_0001639,['ISIC_0026160'],1
HAM_0001640,['ISIC_0031026'],1
HAM_0001642,['ISIC_0028490'],1
HAM_0001643,['ISIC_0025000'],1
HAM_0001644,['ISIC_0029906'],1
HAM_0001646,['ISIC_0029908'],1
HAM_0001648,['ISIC_0030239'],1
HAM_0001650,['ISIC_0030024'],1
HAM_0001652,['ISIC_0026899'],1
HAM_0001653,['ISIC_0027895'],1
HAM_0001655,['ISIC_0030110'],1
HAM_0001656,['ISIC_0026759'],1
HAM_0001657,['ISIC_0031529'],1
HAM_0001658,['ISIC_0030001'],1
HAM_0001659,['ISIC_0026564'],1
HAM_0001660,['ISIC_0027078'],1
HAM_0001661,['ISIC_0032059'],1
HAM_0001662,['ISIC_0030050'],1
HAM_0001663,['ISIC_0029521'],1
HAM_0001664,['ISIC_0025217'],1
HAM_0001668,['ISIC_0027434'],1
HAM_0001670,['ISIC_0027910'],1
HAM_0001672,['ISIC_0024398'],1
HAM_0001674,['ISIC_0031551'],1
HAM_0001675,['ISIC_0024433'],1
HAM_0001676,['ISIC_0031587'],1
HAM_0001677,['ISIC_0028191'],1
HAM_0001678,['ISIC_0027831'],1
HAM_0001679,['ISIC_0027783'],1
HAM_0001681,['ISIC_0024651'],1
HAM_0001682,['ISIC_0026630'],1
HAM_0001685,['ISIC_0027516'],1
HAM_0001686,['ISIC_0032698'],1
HAM_0001687,['ISIC_0027230'],1
HAM_0001688,['ISIC_0031049'],1
HAM_0001690,['ISIC_0032361'],1
HAM_0001691,['ISIC_0029264'],1
HAM_0001694,['ISIC_0032173'],1
HAM_0001695,['ISIC_0028752'],1
HAM_0001698,['ISIC_0025797'],1
HAM_0001699,['ISIC_0029661'],1
HAM_0001700,['ISIC_0030971'],1
HAM_0001704,['ISIC_0031415'],1
HAM_0001705,['ISIC_0029009'],1
HAM_0001706,['ISIC_0030023'],1
HAM_0001707,['ISIC_0031925'],1
HAM_0001709,['ISIC_0030364'],1
HAM_0001710,['ISIC_0030808'],1
HAM_0001711,['ISIC_0028677'],1
HAM_0001713,['ISIC_0028671'],1
HAM_0001714,['ISIC_0032354'],1
HAM_0001716,['ISIC_0026901'],1
HAM_0001717,['ISIC_0028700'],1
HAM_0001718,['ISIC_0026357'],1
HAM_0001719,['ISIC_0031090'],1
HAM_0001722,['ISIC_0030976'],1
HAM_0001723,['ISIC_0027784'],1
HAM_0001724,['ISIC_0027386'],1
HAM_0001725,['ISIC_0027509'],1
HAM_0001727,['ISIC_0028799'],1
HAM_0001728,['ISIC_0033539'],1
HAM_0001731,['ISIC_0028172'],1
HAM_0001732,['ISIC_0024502'],1
HAM_0001735,['ISIC_0028587'],1
HAM_0001736,['ISIC_0026407'],1
HAM_0001738,['ISIC_0027218'],1
HAM_0001742,['ISIC_0028456'],1
HAM_0001743,['ISIC_0030130'],1
HAM_0001746,['ISIC_0027296'],1
HAM_0001748,['ISIC_0031739'],1
HAM_0001750,['ISIC_0028832'],1
HAM_0001751,['ISIC_0024698'],1
HAM_0001752,['ISIC_0028925'],1
HAM_0001753,['ISIC_0024929'],1
HAM_0001754,['ISIC_0027775'],1
HAM_0001755,['ISIC_0029393'],1
HAM_0001756,['ISIC_0027484'],1
HAM_0001757,['ISIC_0025049'],1
HAM_0001758,['ISIC_0024362'],1
HAM_0001759,['ISIC_0032497'],1
HAM_0001760,['ISIC_0024389'],1
HAM_0001761,['ISIC_0026732'],1
HAM_0001762,['ISIC_0030535'],1
HAM_0001763,['ISIC_0029029'],1
HAM_0001766,['ISIC_0026591'],1
HAM_0001768,['ISIC_0026019'],1
HAM_0001769,['ISIC_0032176'],1
HAM_0001770,['ISIC_0025974'],1
HAM_0001771,['ISIC_0030556'],1
HAM_0001774,['ISIC_0029073'],1
HAM_0001775,['ISIC_0030338'],1
HAM_0001776,['ISIC_0030044'],1
HAM_0001778,['ISIC_0026792'],1
HAM_0001779,['ISIC_0031439'],1
HAM_0001780,['ISIC_0024370'],1
HAM_0001782,['ISIC_0032289'],1
HAM_0001783,['ISIC_0029256'],1
HAM_0001784,['ISIC_0026450'],1
HAM_0001786,['ISIC_0027047'],1
HAM_0001787,['ISIC_0029700'],1
HAM_0001788,['ISIC_0029100'],1
HAM_0001789,['ISIC_0026882'],1
HAM_0001792,['ISIC_0024419'],1
HAM_0001794,['ISIC_0032073'],1
HAM_0001795,['ISIC_0030611'],1
HAM_0001797,['ISIC_0031155'],1
HAM_0001798,['ISIC_0030141'],1
HAM_0001799,['ISIC_0028675'],1
HAM_0001800,['ISIC_0031073'],1
HAM_0001802,['ISIC_0030224'],1
HAM_0001804,['ISIC_0029604'],1
HAM_0001805,['ISIC_0027200'],1
HAM_0001806,['ISIC_0026920'],1
HAM_0001807,['ISIC_0029637'],1
HAM_0001809,['ISIC_0029897'],1
HAM_0001810,['ISIC_0025794'],1
HAM_0001812,['ISIC_0024326'],1
HAM_0001816,['ISIC_0028827'],1
HAM_0001818,['ISIC_0025620'],1
HAM_0001821,['ISIC_0025308'],1
HAM_0001822,['ISIC_0031244'],1
HAM_0001823,['ISIC_0027882'],1
HAM_0001825,['ISIC_0029673'],1
HAM_0001826,['ISIC_0029509'],1
HAM_0001827,['ISIC_0031275'],1
HAM_0001828,['ISIC_0030692'],1
HAM_0001829,['ISIC_0027779'],1
HAM_0001831,['ISIC_0029556'],1
HAM_0001832,['ISIC_0031030'],1
HAM_0001833,['ISIC_0027227'],1
HAM_0001834,['ISIC_0032631'],1
HAM_0001836,['ISIC_0030500'],1
HAM_0001838,['ISIC_0028797'],1
HAM_0001840,['ISIC_0025490'],1
HAM_0001841,['ISIC_0025771'],1
HAM_0001842,['ISIC_0028359'],1
HAM_0001843,['ISIC_0028279'],1
HAM_0001844,['ISIC_0026736'],1
HAM_0001845,['ISIC_0026462'],1
HAM_0001848,['ISIC_0030587'],1
HAM_0001850,['ISIC_0030947'],1
HAM_0001851,['ISIC_0027015'],1
HAM_0001853,['ISIC_0032306'],1
HAM_0001854,['ISIC_0027013'],1
HAM_0001856,['ISIC_0027666'],1
HAM_0001857,['ISIC_0027317'],1
HAM_0001859,['ISIC_0029565'],1
HAM_0001860,['ISIC_0027665'],1
HAM_0001861,['ISIC_0026688'],1
HAM_0001862,['ISIC_0031625'],1
HAM_0001864,['ISIC_0030111'],1
HAM_0001865,['ISIC_0032464'],1
HAM_0001866,['ISIC_0026873'],1
HAM_0001867,['ISIC_0030136'],1
HAM_0001868,['ISIC_0028037'],1
HAM_0001871,['ISIC_0030834'],1
HAM_0001873,['ISIC_0029283'],1
HAM_0001874,['ISIC_0024601'],1
HAM_0001875,['ISIC_0031231'],1
HAM_0001876,['ISIC_0030470'],1
HAM_0001877,['ISIC_0025409'],1
HAM_0001879,['ISIC_0024440'],1
HAM_0001880,['ISIC_0026199'],1
HAM_0001882,['ISIC_0025866'],1
HAM_0001885,['ISIC_0027534'],1
HAM_0001886,['ISIC_0028318'],1
HAM_0001887,['ISIC_0025107'],1
HAM_0001888,['ISIC_0026806'],1
HAM_0001890,['ISIC_0030707'],1
HAM_0001893,['ISIC_0025110'],1
HAM_0001894,['ISIC_0024517'],1
HAM_0001896,['ISIC_0030203'],1
HAM_0001897,['ISIC_0026185'],1
HAM_0001898,['ISIC_0026917'],1
HAM_0001899,['ISIC_0031549'],1
HAM_0001901,['ISIC_0026274'],1
HAM_0001903,['ISIC_0026984'],1
HAM_0001904,['ISIC_0030306'],1
HAM_0001906,['ISIC_0032025'],1
HAM_0001909,['ISIC_0025481'],1
HAM_0001911,['ISIC_0029197'],1
HAM_0001913,['ISIC_0030798'],1
HAM_0001915,['ISIC_0025813'],1
HAM_0001917,['ISIC_0030046'],1
HAM_0001918,['ISIC_0031291'],1
HAM_0001919,['ISIC_0026424'],1
HAM_0001921,['ISIC_0032205'],1
HAM_0001922,['ISIC_0031874'],1
HAM_0001923,['ISIC_0029219'],1
HAM_0001924,['ISIC_0031112'],1
HAM_0001925,['ISIC_0027583'],1
HAM_0001927,['ISIC_0029600'],1
HAM_0001929,['ISIC_0026938'],1
HAM_0001931,['ISIC_0026755'],1
HAM_0001932,['ISIC_0031082'],1
HAM_0001933,['ISIC_0025243'],1
HAM_0001937,['ISIC_0032432'],1
HAM_0001938,['ISIC_0026245'],1
HAM_0001939,['ISIC_0025468'],1
HAM_0001940,['ISIC_0028502'],1
HAM_0001941,['ISIC_0024790'],1
HAM_0001942,['ISIC_0027476'],1
HAM_0001944,['ISIC_0029810'],1
HAM_0001945,['ISIC_0026919'],1
HAM_0001946,['ISIC_0029333'],1
HAM_0001947,['ISIC_0032051'],1
HAM_0001950,['ISIC_0024449'],1
HAM_0001951,['ISIC_0030216'],1
HAM_0001952,['ISIC_0025660'],1
HAM_0001955,['ISIC_0029304'],1
HAM_0001957,['ISIC_0025593'],1
HAM_0001958,['ISIC_0029580'],1
HAM_0001959,['ISIC_0027600'],1
HAM_0001960,['ISIC_0032166'],1
HAM_0001961,['ISIC_0031076'],1
HAM_0001962,['ISIC_0029749'],1
HAM_0001963,['ISIC_0025721'],1
HAM_0001965,['ISIC_0031269'],1
HAM_0001966,['ISIC_0025230'],1
HAM_0001969,['ISIC_0026651'],1
HAM_0001970,['ISIC_0031136'],1
HAM_0001972,['ISIC_0027228'],1
HAM_0001973,['ISIC_0026061'],1
HAM_0001977,['ISIC_0029261'],1
HAM_0001978,['ISIC_0031237'],1
HAM_0001979,['ISIC_0027527'],1
HAM_0001980,['ISIC_0032012'],1
HAM_0001981,['ISIC_0024342'],1
HAM_0001983,['ISIC_0030377'],1
HAM_0001984,['ISIC_0025092'],1
HAM_0001985,['ISIC_0027330'],1
HAM_0001987,['ISIC_0024636'],1
HAM_0001988,['ISIC_0029948'],1
HAM_0001989,['ISIC_0030251'],1
HAM_0001990,['ISIC_0027612'],1
HAM_0001991,['ISIC_0028347'],1
HAM_0001992,['ISIC_0025399'],1
HAM_0001993,['ISIC_0029848'],1
HAM_0001995,['ISIC_0024581'],1
HAM_0001996,['ISIC_0031179'],1
HAM_0001997,['ISIC_0029251'],1
HAM_0001998,['ISIC_0032038'],1
HAM_0001999,['ISIC_0025884'],1
HAM_0002000,['ISIC_0030092'],1
HAM_0002001,['ISIC_0030595'],1
HAM_0002002,['ISIC_0024486'],1
HAM_0002003,['ISIC_0031934'],1
HAM_0002005,['ISIC_0026556'],1
HAM_0002006,['ISIC_0025360'],1
HAM_0002012,['ISIC_0026327'],1
HAM_0002013,['ISIC_0026168'],1
HAM_0002014,['ISIC_0031120'],1
HAM_0002017,['ISIC_0025630'],1
HAM_0002018,['ISIC_0029501'],1
HAM_0002019,['ISIC_0030402'],1
HAM_0002020,['ISIC_0032301'],1
HAM_0002022,['ISIC_0026579'],1
HAM_0002023,['ISIC_0028540'],1
HAM_0002024,['ISIC_0029412'],1
HAM_0002026,['ISIC_0027524'],1
HAM_0002027,['ISIC_0032697'],1
HAM_0002028,['ISIC_0031939'],1
HAM_0002029,['ISIC_0030270'],1
HAM_0002032,['ISIC_0030575'],1
HAM_0002034,['ISIC_0027954'],1
HAM_0002035,['ISIC_0024989'],1
HAM_0002036,['ISIC_0025739'],1
HAM_0002037,['ISIC_0033733'],1
HAM_0002038,['ISIC_0032337'],1
HAM_0002039,['ISIC_0029663'],1
HAM_0002041,['ISIC_0028532'],1
HAM_0002043,['ISIC_0030160'],1
HAM_0002044,['ISIC_0024325'],1
HAM_0002045,['ISIC_0029973'],1
HAM_0002046,['ISIC_0024569'],1
HAM_0002047,['ISIC_0030928'],1
HAM_0002048,['ISIC_0029137'],1
HAM_0002049,['ISIC_0029169'],1
HAM_0002050,['ISIC_0032215'],1
HAM_0002052,['ISIC_0032155'],1
HAM_0002053,['ISIC_0028715'],1
HAM_0002054,['ISIC_0031685'],1
HAM_0002055,['ISIC_0027520'],1
HAM_0002056,['ISIC_0026762'],1
HAM_0002058,['ISIC_0024893'],1
HAM_0002059,['ISIC_0028061'],1
HAM_0002060,['ISIC_0026979'],1
HAM_0002061,['ISIC_0030408'],1
HAM_0002062,['ISIC_0027400'],1
HAM_0002063,['ISIC_0024819'],1
HAM_0002064,['ISIC_0030131'],1
HAM_0002065,['ISIC_0028776'],1
HAM_0002066,['ISIC_0030936'],1
HAM_0002068,['ISIC_0029710'],1
HAM_0002069,['ISIC_0029331'],1
HAM_0002070,['ISIC_0028659'],1
HAM_0002071,['ISIC_0031616'],1
HAM_0002072,['ISIC_0027794'],1
HAM_0002073,['ISIC_0025406'],1
HAM_0002075,['ISIC_0026678'],1
HAM_0002076,['ISIC_0024720'],1
HAM_0002077,['ISIC_0031936'],1
HAM_0002078,['ISIC_0027042'],1
HAM_0002079,['ISIC_0029146'],1
HAM_0002080,['ISIC_0029619'],1
HAM_0002081,['ISIC_0029120'],1
HAM_0002082,['ISIC_0031325'],1
HAM_0002083,['ISIC_0024432'],1
HAM_0002085,['ISIC_0031336'],1
HAM_0002087,['ISIC_0027949'],1
HAM_0002088,['ISIC_0024377'],1
HAM_0002089,['ISIC_0025614'],1
HAM_0002090,['ISIC_0032299'],1
